budget,budget_by_millions,genre_id,id,original_language,original_title,popularity,release_date,month_of_release,revenue,revenue_by_millions,runtime,status,title,vote_average,vote_count
5000000,5,35,14662,en,Slums of Beverly Hills,6.308298,14/8/1998,8,0,0,91,Released,Slums of Beverly Hills,6.5,44
5000000,5,37,335,it,C'era una volta il West,49.333137,21/12/1968,12,5321508,5.321508,175,Released,Once Upon a Time in the West,8.1,1128
5000000,5,28,15745,en,Made,4.149628,13/7/2001,7,5476060,5.47606,94,Released,Made,6.3,55
5000000,5,87,17431,en,Moon,46.114184,12/6/2009,6,9760104,9.760104,97,Released,Moon,7.6,1794
0,0,35,21014,en,Keeping Up with the Steins,3.562563,12/5/2006,5,0,0,90,Released,Keeping Up with the Steins,5.2,18
5000000,5,99,78394,en,Sea Rex 3D: Journey to a Prehistoric World,4.498368,14/5/2010,5,4074023,4.074023,41,Released,Sea Rex 3D: Journey to a Prehistoric World,5.9,11
5000000,5,18,10217,en,The Sweet Hereafter,7.673124,14/5/1997,5,3263585,3.263585,112,Released,The Sweet Hereafter,6.8,103
4000000,4,18,46332,fr,Des hommes et des dieux,4.992475,18/5/2010,5,41424067,41.424067,120,Released,Of Gods and Men,6.5,91
5000000,5,35,13996,en,Bottle Shock,6.174435,6/8/2008,8,4040588,4.040588,110,Released,Bottle Shock,6.6,60
0,0,35,3028,en,Jekyll and Hyde ... Together Again,0.805312,10/11/1982,11,0,0,87,Released,Jekyll and Hyde ... Together Again,4.6,5
5000000,5,18,1024,en,Heavenly Creatures,8.753409,2/9/1994,9,3049135,3.049135,99,Released,Heavenly Creatures,7,294
5000000,5,18,343795,en,90 Minutes in Heaven,3.943706,11/9/2015,9,4842699,4.842699,121,Released,90 Minutes in Heaven,5.4,40
5000000,5,35,45658,en,Everything Must Go,9.169411,15/10/2010,10,2614773,2.614773,97,Released,Everything Must Go,6,208
5000000,5,35,16148,en,Zero Effect,2.732031,30/1/1998,1,1980338,1.980338,116,Released,Zero Effect,6,55
5000000,5,53,4553,en,The Machinist,35.252056,9/2/2004,2,8203235,8.203235,101,Released,The Machinist,7.3,1247
5000000,5,18,36351,en,Light Sleeper,6.063868,21/8/1992,8,0,0,103,Released,Light Sleeper,5.7,15
5000000,5,53,245916,en,Kill the Messenger,21.343093,9/10/2014,10,2450846,2.450846,112,Released,Kill the Messenger,6.6,355
5000000,5,18,27585,en,Rabbit Hole,10.095184,16/12/2010,12,5129058,5.129058,91,Released,Rabbit Hole,6.9,165
5000000,5,35,1415,en,Party Monster,4.129165,5/9/2003,9,742898,0.742898,98,Released,Party Monster,5.9,58
5000000,5,27,313922,en,Green Room,30.001024,15/4/2016,4,3220371,3.220371,95,Released,Green Room,6.7,683
5000000,5,35,14474,en,The Oh in Ohio,6.759235,30/3/2006,3,0,0,88,Released,The Oh in Ohio,5.8,27
5000000,5,18,199933,en,Atlas Shrugged Part III: Who is John Galt?,1.731035,12/9/2014,9,846704,0.846704,99,Released,Atlas Shrugged Part III: Who is John Galt?,3.9,15
7000000,7,35,13685,en,Bottle Rocket,11.700578,21/2/1996,2,560069,0.560069,91,Released,Bottle Rocket,6.8,281
6000000,6,80,8744,en,Albino Alligator,2.388683,9/9/1996,9,0,0,97,Released,Albino Alligator,5.6,45
0,0,18,38428,hi,"Gandhi, My Father",0.080704,3/8/2007,8,0,0,136,Released,"Gandhi, My Father",6,2
0,0,99,8847,en,Standard Operating Procedure,0.888986,12/2/2008,2,0,0,117,Released,Standard Operating Procedure,6.6,14
0,0,18,39269,en,Out of the Blue,0.679351,1/5/1980,5,0,0,94,Released,Out of the Blue,6.5,17
5000000,5,35,46838,en,Tucker and Dale vs Evil,19.940245,22/1/2010,1,5476793,5.476793,89,Released,Tucker and Dale vs Evil,7.3,847
0,0,18,51384,en,"Lovely, Still",1.286991,1/1/2008,1,0,0,92,Released,"Lovely, Still",6.2,13
0,0,28,56930,en,Tycoon,0.042442,27/12/1947,12,0,0,128,Released,Tycoon,6.6,4
0,0,35,41730,en,Desert Blue,1.116206,6/6/1999,6,0,0,90,Released,Desert Blue,5.5,9
5000000,5,27,18442,en,Decoys,3.05434,27/2/2004,2,0,0,95,Released,Decoys,4.7,33
5000000,5,27,298312,en,The Visit,38.94708,10/9/2015,9,98450062,98.450062,94,Released,The Visit,6,1360
5000000,5,18,11600,en,Redacted,3.792015,1/1/2007,1,782102,0.782102,90,Released,Redacted,6.2,37
0,0,10,71547,de,Fascination,0.219799,13/10/2004,10,0,0,95,Released,Fascination,3.8,4
5000000,5,27,57876,en,Area 51,7.794,15/5/2015,5,0,0,91,Released,Area 51,4.2,151
5000000,5,53,77495,es,Mientras duermes,9.136965,14/10/2011,10,0,0,107,Released,Sleep Tight,7,202
0,0,27,13849,en,The Cottage,8.39685,7/2/2008,2,0,0,92,Released,The Cottage,6.3,80
0,0,18,14849,en,Dead Like Me: Life After Death,7.864905,17/2/2009,2,0,0,87,Released,Dead Like Me: Life After Death,5.8,65
0,0,35,12486,en,Farce of the Penguins,1.963219,1/12/2006,12,0,0,80,Released,Farce of the Penguins,3.2,13
0,0,18,19615,en,Flying By,1.546169,1/1/2009,1,0,0,95,Released,Flying By,7,2
5000000,5,10,244403,en,Rudderless,10.619574,17/10/2014,10,0,0,105,Released,Rudderless,7.4,105
5000000,5,10,292481,en,Henry & Me,0.999655,18/8/2014,8,0,0,67,Released,Henry & Me,3,3
0,0,10,340816,en,Christmas Eve,1.985243,4/12/2015,12,0,0,95,Released,Christmas Eve,6.1,24
0,0,10,78814,en,We Have Your Husband,0.102003,12/11/2011,11,0,0,89,Released,We Have Your Husband,5,3
15000000,15,53,297596,en,Dying of the Light,10.48009,4/12/2014,12,0,0,94,Released,Dying of the Light,4.5,118
0,0,28,299552,en,Born Of War,1.136568,5/12/2013,12,0,0,109,Released,Born Of War,4.1,7
5000000,5,18,11935,en,Capricorn One,11.095219,10/12/1977,12,0,0,123,Released,Capricorn One,6.4,131
0,0,35,113406,en,Should've Been Romeo,0.40703,28/4/2012,4,0,0,0,Released,Should've Been Romeo,0,0
0,0,10,447027,en,Running Forever,0.028756,27/10/2015,10,0,0,88,Released,Running Forever,0,0
5000000,5,35,290825,en,Yoga Hosers,8.618793,8/7/2016,7,0,0,88,Released,Yoga Hosers,4.7,102
0,0,27,361159,en,Navy Seals vs. Zombies,2.394613,8/10/2015,10,0,0,97,Released,Navy Seals vs. Zombies,3.5,36
0,0,35,12555,cs,Obsluhoval jsem anglického krále,2.387463,19/12/2006,12,0,0,120,Released,I Served the King of England,7,22
5000000,5,18,31175,de,Soul Kitchen,5.461487,9/9/2009,9,17872796,17.872796,99,Released,Soul Kitchen,7.1,116
1000000,1,18,12498,en,Sling Blade,14.805264,30/8/1996,8,24475416,24.475416,135,Released,Sling Blade,7.4,231
4798235,4.798235,27,77949,en,The Awakening,25.30216,17/8/2011,8,209696,0.209696,107,Released,The Awakening,6.3,458
4800000,4.8,27,1690,en,Hostel,38.83192,6/1/2005,1,80578934,80.578934,94,Released,Hostel,5.7,887
0,0,35,8435,en,A Cock and Bull Story,3.500741,17/7/2005,7,0,0,94,Released,A Cock and Bull Story,6.2,43
5000000,5,53,64720,en,Take Shelter,19.807295,25/11/2011,11,3099314,3.099314,120,Released,Take Shelter,7.1,471
0,0,27,49365,en,Lady in White,1.435742,22/4/1988,4,0,0,112,Released,Lady in White,6.3,25
0,0,18,11404,en,Driving Lessons,7.667888,30/4/2006,4,0,0,98,Released,Driving Lessons,6.3,47
5000000,5,35,300706,en,Let's Kill Ward's Wife,8.496364,23/12/2014,12,0,0,81,Released,Let's Kill Ward's Wife,5.5,76
4700000,4.7,27,16337,en,The Texas Chainsaw Massacre 2,9.617777,22/8/1986,8,8025872,8.025872,101,Released,The Texas Chainsaw Massacre 2,5.9,139
4638783,4.638783,37,11577,en,Pat Garrett & Billy the Kid,4.495256,23/5/1973,5,11000000,11,106,Released,Pat Garrett & Billy the Kid,7.2,65
4800000,4.8,18,77987,en,Only God Forgives,35.754865,30/5/2013,5,10337387,10.337387,90,Released,Only God Forgives,5.6,862
0,0,18,40185,fr,Camping Sauvage,0.20323,13/10/2005,10,0,0,80,Released,Camping Sauvage,4.8,4
4,0.000004,35,68202,en,Without Men,0.28076,29/6/2011,6,0,0,83,Released,Without Men,4.6,8
0,0,18,8981,en,Dear Frankie,3.11319,18/5/2004,5,0,0,105,Released,Dear Frankie,7,46
0,0,28,10914,en,All Hat,0.137535,11/9/2007,9,0,0,89,Released,All Hat,1,1
4600000,4.6,18,50848,fr,Le Nom des gens,6.368933,24/11/2010,11,0,0,100,Released,The Names of Love,7.3,93
4700000,4.7,18,166624,en,Treading Water,0.217538,13/9/2013,9,0,0,92,Released,Treading Water,5.6,6
4600000,4.6,18,10822,en,Savage Grace,3.531877,18/5/2007,5,0,0,97,Released,Savage Grace,5.7,60
0,0,18,10844,en,Out of the Blue,0.706355,12/10/2006,10,0,0,103,Released,Out of the Blue,5.9,18
4500000,4.5,35,9336,en,Police Academy,15.002502,22/3/1984,3,146198896,146.198896,96,Released,Police Academy,6.5,602
4500000,4.5,10,5689,en,The Blue Lagoon,22.585384,5/7/1980,7,58853106,58.853106,104,Released,The Blue Lagoon,5.8,408
6000000,6,35,712,en,Four Weddings and a Funeral,29.834065,9/3/1994,3,254700832,254.700832,117,Released,Four Weddings and a Funeral,6.6,632
4500000,4.5,35,13342,en,Fast Times at Ridgemont High,20.403344,13/8/1982,8,27092880,27.09288,90,Released,Fast Times at Ridgemont High,7,322
4500000,4.5,12,10339,en,Moby Dick,5.224593,27/6/1956,6,10400000,10.4,116,Released,Moby Dick,6.9,89
15000000,15,80,1429,en,25th Hour,30.196039,16/12/2002,12,13060843,13.060843,135,Released,25th Hour,7.2,629
4500000,4.5,80,9303,en,Bound,15.359952,13/9/1996,9,7011317,7.011317,108,Released,Bound,6.9,198
4500000,4.5,80,641,en,Requiem for a Dream,11.573034,27/10/2000,10,7390108,7.390108,102,Released,Requiem for a Dream,7.9,2443
0,0,10,27686,en,State Fair,1.847822,29/8/1945,8,0,0,96,Released,State Fair,6.2,19
0,0,18,65749,es,"Tango, no me dejes nunca",0.425551,12/2/1998,2,0,0,115,Released,Tango,6.8,6
4500000,4.5,18,6106,en,Salvador,3.819796,23/4/1986,4,0,0,123,Released,Salvador,7,71
5000000,5,35,252680,en,Moms' Night Out,10.274542,25/3/2014,3,10429707,10.429707,98,Released,Moms' Night Out,5.5,121
6000000,6,14,141,en,Donnie Darko,61.210016,18/1/2001,1,1270522,1.270522,113,Released,Donnie Darko,7.7,3452
0,0,28,66607,en,Salvando al Soldado Perez,0.177356,18/3/2011,3,0,0,105,Released,Saving Private Perez,6.1,18
4500000,4.5,18,17139,nl,Karakter,0.011697,17/4/1997,4,0,0,122,Released,Character,7.7,25
2000000,2,35,12079,en,Spun,6.249262,1/6/2002,6,0,0,101,Released,Spun,6.6,132
4500000,4.5,35,39800,en,Life During Wartime,3.108881,10/10/2009,10,744816,0.744816,97,Released,Life During Wartime,6.3,30
0,0,18,4550,ko,친절한 금자씨,17.074843,29/7/2005,7,23803308,23.803308,115,Released,Sympathy for Lady Vengeance,7.4,356
0,0,18,62116,fr,"Nannerl, la soeur de Mozart",0.774442,9/6/2010,6,0,0,120,Released,Mozart's Sister,6.2,13
0,0,35,9991,en,Mean Machine,8.816995,26/12/2001,12,0,0,99,Released,Mean Machine,6,157
4500000,4.5,28,13807,cn,放‧逐,8.48639,6/9/2006,9,0,0,110,Released,Exiled,7,46
0,0,12,68818,en,Blackthorn,5.223096,31/8/2011,8,623528,0.623528,98,Released,Blackthorn,6.6,73
0,0,80,12093,sv,Lilja 4-Ever,7.759215,23/8/2002,8,0,0,109,Released,Lilya 4-ever,7.7,139
4500000,4.5,18,36419,en,After.Life,14.570359,9/4/2010,4,3606395,3.606395,104,Released,After.Life,5.4,251
0,0,35,281730,en,Fugly,0.371337,13/6/2014,6,0,0,134,Released,Fugly,5.3,2
3000000,3,18,510,en,One Flew Over the Cuckoo's Nest,127.525581,18/11/1975,11,108981275,108.981275,133,Released,One Flew Over the Cuckoo's Nest,8.2,2919
4400000,4.4,35,362105,en,R.L. Stine's Monsterville: The Cabinet of Souls,3.898737,29/9/2015,9,0,0,85,Released,R.L. Stine's Monsterville: The Cabinet of Souls,6.9,35
0,0,35,10970,en,Silent Movie,7.315935,17/6/1976,6,0,0,86,Released,Silent Movie,6.7,78
4500000,4.5,53,375290,hi,Airlift,2.551559,22/1/2016,1,32000000,32,126,Released,Airlift,7.3,57
0,0,18,17663,en,Anne of Green Gables,8.772574,1/12/1985,12,0,0,199,Released,Anne of Green Gables,8.2,68
0,0,12,270938,en,Falcon Rising,6.988357,5/9/2014,9,0,0,103,Released,Falcon Rising,5.5,71
3730500,3.7305,28,116613,en,The Sweeney,6.938854,11/9/2012,9,6294161,6.294161,112,Released,The Sweeney,5.7,109
5000000,5,80,11826,en,Sexy Beast,11.21273,13/9/2000,9,0,0,89,Released,Sexy Beast,7,217
0,0,18,29920,sv,Snabba Cash,7.217328,15/1/2010,1,0,0,124,Released,Easy Money,6.5,63
8000000,8,18,1088,en,Whale Rider,12.439495,30/1/2003,1,41400000,41.4,101,Released,Whale Rider,7.1,111
3250000,3.25,18,26379,en,Paa,2.126139,4/12/2009,12,0,0,133,Released,Paa,6.6,19
0,0,53,34069,de,Cargo,10.142218,24/9/2009,9,0,0,120,Released,Cargo,5.9,140
4200000,4.2,35,10947,en,High School Musical,16.536374,20/1/2006,1,0,0,98,Released,High School Musical,6.1,1000
0,0,18,47452,en,Love and Death on Long Island,0.933891,1/1/1997,1,0,0,93,Released,Love and Death on Long Island,6.9,11
4200000,4.2,14,3040,ru,Ночной дозор,12.540624,27/6/2004,6,32000000,32,114,Released,Night Watch,6.3,210
3705538,3.705538,10,11386,en,The Crying Game,8.839651,2/9/1992,9,62548947,62.548947,112,Released,The Crying Game,6.9,176
4000000,4,35,10246,en,Porky's,12.891276,13/11/1981,11,125728258,125.728258,94,Released,Porky's,6.1,183
4000000,4,27,29426,en,Survival of the Dead,10.789912,6/5/2010,5,0,0,90,Released,Survival of the Dead,4.6,116
114000,0.114,27,10331,en,Night of the Living Dead,25.666029,1/10/1968,10,30000000,30,96,Released,Night of the Living Dead,7.5,580
4000000,4,18,153,en,Lost in Translation,45.66662,31/8/2003,8,119723856,119.723856,102,Released,Lost in Translation,7.3,1895
4000000,4,35,703,en,Annie Hall,35.892034,19/4/1977,4,38251425,38.251425,93,Released,Annie Hall,7.8,1010
4000000,4,28,27191,en,The Greatest Show on Earth,8.988455,10/1/1952,1,36000000,36,152,Released,The Greatest Show on Earth,6.6,50
4000000,4,18,1365,en,Monster's Ball,14.042041,11/11/2001,11,44909486,44.909486,111,Released,Monster's Ball,6.5,250
4000000,4,27,287424,en,Maggie,40.016306,8/5/2015,5,187112,0.187112,95,Released,Maggie,5.2,593
3600000,3.6,18,451,en,Leaving Las Vegas,22.030517,27/10/1995,10,49800000,49.8,112,Released,Leaving Las Vegas,7.1,360
4500000,4.5,27,165864,en,Hansel and Gretel Get Baked,2.503612,19/2/2013,2,0,0,86,Released,Hansel and Gretel Get Baked,4.8,67
4000000,4,10,987,en,The Front Page,4.117968,1/12/1974,12,0,0,105,Released,The Front Page,6.9,68
4000000,4,53,241251,en,The Boy Next Door,24.161735,23/1/2015,1,52425855,52.425855,91,Released,The Boy Next Door,4.1,1022
4000000,4,18,40494,en,Trapeze,1.379354,30/5/1956,5,14400000,14.4,105,Released,Trapeze,6.4,22
3500000,3.5,35,39781,en,The Kids Are All Right,15.338211,9/7/2010,7,34705850,34.70585,106,Released,The Kids Are All Right,6.5,506
4000000,4,28,8337,en,They Live,29.852608,23/11/1988,11,13008928,13.008928,94,Released,They Live,7.1,550
4000000,4,12,5925,en,The Great Escape,35.061467,20/6/1963,6,11744471,11.744471,172,Released,The Great Escape,7.8,717
0,0,99,8357,en,What the #$*! Do We (K)now!?,7.288352,23/4/2004,4,10000000,10,109,Released,What the #$*! Do We (K)now!?,5.8,34
5000000,5,27,146203,en,The Last Exorcism Part II,10.605752,28/2/2013,2,15179302,15.179302,88,Released,The Last Exorcism Part II,4.4,203
4000000,4,18,85350,en,Boyhood,43.40352,5/6/2014,6,44349000,44.349,164,Released,Boyhood,7.5,1971
4000000,4,35,512,en,Scoop,17.229537,27/7/2006,7,31584901,31.584901,96,Released,Scoop,6.4,420
7000000,7,28,13408,en,The Wash,2.453459,16/11/2001,11,10229331,10.229331,93,Released,The Wash,5.3,26
6000000,6,28,47816,en,3 Strikes,1.433692,1/3/2000,3,9000000,9,82,Released,3 Strikes,5.9,15
32000000,32,18,10744,en,The Cooler,9.976428,17/1/2003,1,0,0,101,Released,The Cooler,6.7,89
4000000,4,18,11536,en,The Misfits,2.930058,1/1/1961,1,8200000,8.2,124,Released,The Misfits,6.8,72
0,0,18,9782,en,The Night Listener,7.173059,12/2/2006,2,0,0,91,Released,The Night Listener,5.5,57
0,0,35,18713,en,The Jerky Boys,1.735462,3/2/1995,2,0,0,82,Released,The Jerky Boys,4.8,10
0,0,27,6537,es,El orfanato,29.071955,27/8/2007,8,44000000,44,105,Released,The Orphanage,7.1,633
0,0,35,184345,en,A Haunted House 2,18.428909,17/4/2014,4,0,0,87,Released,A Haunted House 2,5.4,346
4000000,4,35,1809,en,The Rules of Attraction,11.387335,11/10/2002,10,0,0,110,Released,The Rules of Attraction,6.3,168
4000000,4,28,2370,en,Topaz,5.975604,18/12/1969,12,6000000,6,143,Released,Topaz,6.1,77
4000000,4,35,9809,en,Let's Go to Prison,4.59841,17/11/2006,11,4630045,4.630045,84,Released,Let's Go to Prison,5.5,69
4000000,4,80,5,en,Four Rooms,22.87623,9/12/1995,12,4300000,4.3,98,Released,Four Rooms,6.5,530
4000000,4,35,11013,en,Secretary,19.107285,11/1/2002,1,9304609,9.304609,104,Released,Secretary,6.7,376
0,0,99,19153,en,The Real Cancun,0.456485,23/4/2003,4,0,0,96,Released,The Real Cancun,3.3,8
4000000,4,18,10132,en,Talk Radio,4.541908,21/12/1988,12,3468572,3.468572,110,Released,Talk Radio,6.7,46
0,0,10,16448,en,Waiting for Guffman,4.348416,31/1/1996,1,0,0,84,Released,Waiting for Guffman,7.3,63
0,0,35,15122,en,Love Stinks,3.347885,10/9/1999,9,0,0,94,Released,Love Stinks,5.4,11
4000000,4,35,8141,en,You Kill Me,6.091951,9/2/2007,2,2426851,2.426851,90,Released,You Kill Me,6.2,80
0,0,35,1546,en,Thumbsucker,4.757625,23/1/2005,1,1919197,1.919197,96,Released,Thumbsucker,6.1,67
4000000,4,27,48572,en,Red State,12.062371,19/8/2011,8,1104682,1.104682,88,Released,Red State,5.9,316
4000000,4,14,14517,en,Mirrormask,7.758188,25/1/2005,1,866999,0.866999,101,Released,Mirrormask,6.6,102
4000000,4,18,89708,en,Samsara,12.781973,16/9/2011,9,0,0,102,Released,Samsara,8,167
0,0,14,27551,en,The Barbarians,1.631993,1/3/1987,3,0,0,87,Released,The Barbarians,5.1,8
0,0,18,64678,en,The Art of Getting By,12.690224,17/6/2011,6,1406224,1.406224,83,Released,The Art of Getting By,6.5,415
0,0,53,309503,en,Zipper,8.516229,28/8/2015,8,0,0,103,Released,Zipper,5.5,58
0,0,35,14293,en,Poolhall Junkies,5.90259,7/6/2002,6,0,0,99,Released,Poolhall Junkies,6.5,25
4000000,4,18,15059,en,The Loss of Sexual Innocence,2.866934,29/4/1999,4,0,0,106,Released,The Loss of Sexual Innocence,5.2,9
0,0,18,103328,en,Holy Motors,9.140936,2/7/2012,7,641100,0.6411,115,Released,Holy Motors,6.9,228
4000000,4,18,157847,en,Joe,22.987897,11/4/2014,4,2365467,2.365467,118,Released,Joe,6.5,338
3000000,3,80,25719,en,Shooting Fish,1.204941,22/8/1997,8,302204,0.302204,109,Released,Shooting Fish,7,23
1300000,1.3,80,48309,en,Prison,7.605291,4/3/1988,3,354704,0.354704,102,Released,Prison,6.7,27
1500000,1.5,35,27723,en,Psycho Beach Party,2.855963,6/8/2000,8,0,0,95,Released,Psycho Beach Party,6,26
0,0,35,20468,en,The Big Tease,0.502396,1/1/1999,1,0,0,87,Released,The Big Tease,5.8,6
4000000,4,18,242575,en,"Guten Tag, Ramón",1.771584,18/10/2013,10,0,0,119,Released,"Guten Tag, Ramón",8.1,18
9500000,9.5,80,44945,en,Trust,21.230737,10/9/2010,9,120000,0.12,104,Released,Trust,6.6,307
0,0,35,29122,en,An Everlasting Piece,0.068246,22/12/2000,12,0,0,103,Released,An Everlasting Piece,6,1
0,0,35,125123,en,Among Giants,0.541652,24/6/1998,6,0,0,93,Released,Among Giants,4.5,2
16000000,16,18,111190,en,Adore,18.790221,3/4/2013,4,318982,0.318982,100,Released,Adore,6.1,291
4000000,4,18,133575,en,The Velocity of Gary,0.409089,16/7/1999,7,0,0,100,Released,The Velocity of Gary,4.2,5
4000000,4,18,54580,es,Los lunes al sol,3.663108,27/9/2002,9,146402,0.146402,113,Released,Mondays in the Sun,7.1,36
650000,0.65,18,52015,en,Stake Land,12.496261,30/9/2010,9,33245,0.033245,98,Released,Stake Land,6.2,285
0,0,18,34941,en,The Last Time I Committed Suicide,0.596889,20/6/1997,6,0,0,92,Released,The Last Time I Committed Suicide,6.7,7
0,0,18,227975,pt,Praia do Futuro,2.611364,1/5/2014,5,0,0,106,Released,Futuro Beach,6.4,31
4000000,4,35,60422,en,Another Happy Day,3.238466,18/11/2011,11,355688,0.355688,119,Released,Another Happy Day,6.2,37
4000000,4,12,81390,en,A Lonely Place to Die,8.30723,9/4/2011,4,25345000,25.345,99,Released,A Lonely Place to Die,6.2,157
0,0,35,10981,en,Nothing,3.408955,9/9/2003,9,0,0,90,Released,Nothing,5.8,38
0,0,18,225235,ru,Географ глобус пропил,1.876621,26/7/2013,7,4037782,4.037782,120,Released,The Geographer Drank His Globe Away,7.3,23
0,0,18,14902,en,1776,1.807571,9/11/1972,11,0,0,142,Released,1776,7.1,20
0,0,53,121676,en,Inescapable,6.783053,14/9/2012,9,0,0,93,Released,Inescapable,5.2,13
3950000,3.95,28,22301,en,Hell's Angels,8.484123,15/11/1930,11,8000000,8,127,Released,Hell's Angels,6.1,19
4000000,4,35,20065,en,Purple Violets,0.936232,30/4/2007,4,0,0,103,Released,Purple Violets,5.7,9
4000000,4,27,257087,en,The Veil,12.822534,21/4/2016,4,0,0,93,Released,The Veil,4.5,118
0,0,27,46420,en,The Loved Ones,4.989985,13/9/2009,9,0,0,84,Released,The Loved Ones,6.6,207
4000000,4,27,114635,en,The Helpers,1.390659,27/10/2012,10,0,0,78,Released,The Helpers,4.1,8
4000000,4,35,158150,en,How to Fall in Love,1.923514,21/7/2012,7,0,0,0,Released,How to Fall in Love,5.2,20
0,0,10,251979,en,The Perfect Wave,4.118612,28/2/2014,2,0,0,113,Released,The Perfect Wave,4.4,21
3900000,3.9,18,874,en,A Man for All Seasons,9.541688,12/12/1966,12,28350000,28.35,120,Released,A Man for All Seasons,7.5,89
3800000,3.8,18,10774,en,Network,17.234745,1/11/1976,11,23689877,23.689877,121,Released,Network,7.7,381
4000000,4,18,770,en,Gone with the Wind,48.98255,15/12/1939,12,400176459,400.176459,238,Released,Gone with the Wind,7.7,970
0,0,18,266102,en,Desert Dancer,1.972668,3/7/2014,7,0,0,98,Released,Desert Dancer,6.5,18
3800000,3.8,10,29715,en,Major Dundee,3.490215,7/4/1965,4,14873,0.014873,123,Released,Major Dundee,6.2,38
3768785,3.768785,28,25209,en,Annie Get Your Gun,1.726175,17/5/1950,5,8000000,8,107,Released,Annie Get Your Gun,7.3,22
967686,0.967686,35,37495,en,Four Lions,20.544999,7/5/2010,5,4270000,4.27,101,Released,Four Lions,7,423
0,0,18,29262,pt,Casa de Areia,0.389471,13/5/2005,5,0,0,115,Released,The House of Sand,6.7,9
3500000,3.5,18,34769,en,Defendor,8.45342,12/9/2009,9,44462,0.044462,101,Released,Defendor,6.5,195
3700000,3.7,10,35032,en,The Pirate,0.90522,11/6/1948,6,2956000,2.956,102,Released,The Pirate,6.6,17
3800000,3.8,18,5178,en,The Good Heart,2.201678,11/9/2009,9,0,0,95,Released,The Good Heart,6,21
4000000,4,35,8618,en,The History Boys,3.771652,2/10/2006,10,13401952,13.401952,109,Released,The History Boys,6.6,66
