platform_id,genre_id,age_rating_id,developer_id,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,global_sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
14,2,1,6900000001,Global Star,0.04,0.01,0,0,0.05,64,34,,,Argonaut Games,E
14,8,3,8400000001,Zoo Digital Publishing,0.04,0.01,0,0,0.05,55,11,,,Terminal Reality,T
17,7,1,6949484300004,Atari,0.05,0,0,0.01,0.05,62,24,,,Q Entertainment,E10+
15,8,3,8400000001,Square Enix,0.05,0,0,0,0.05,63,13,5.1,48,Double Helix Games,T
17,3,0,0,Spike,0,0,0.05,0,0.05,,,,,,
17,12,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
13,4,0,0,Konami Digital Entertainment,0.03,0.02,0,0,0.05,,,,,,
7,4,1,6900000001,Konami Digital Entertainment,0.03,0.02,0,0.01,0.05,50,9,,,Konami,E
14,3,3,8400000001,Tecmo Koei,0.04,0.01,0,0,0.05,66,22,8,4,Omega Force,T
22,3,3,8400000001,Tecmo Koei,0,0,0.05,0,0.05,,,,,Omega Force,T
9,7,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
9,4,1,6900000001,Electronic Arts,0.04,0.01,0,0,0.05,76,4,,,Exient Entertainment,E
7,9,3,8400000001,Tecmo Koei,0.03,0.02,0,0.01,0.05,65,12,,,Micro Cabin,T
15,11,0,0,DTP Entertainment,0,0.05,0,0.01,0.05,76,9,6.7,15,Cranberry Production,
18,3,0,0,Little Orbit,0.03,0.02,0,0,0.05,,,,,,
15,7,1,6900000001,Mastertronic,0,0.04,0,0.01,0.05,,,7.4,19,Playrix Entertainment,E
22,3,0,0,Broccoli,0,0,0.05,0,0.05,,,,,,
11,3,0,0,FuRyu,0,0,0.05,0,0.05,,,,,,
4,9,1,6900000001,PQube,0.04,0.01,0,0,0.05,,,,,LDW,E
6,11,0,0,Telltale Games,0.01,0.04,0,0.01,0.05,,,,,,
1,12,0,0,Zushi Games,0.05,0,0,0,0.05,,,,,,
15,3,2,7700000001,Square Enix,0,0.05,0,0,0.05,59,22,7.4,379,Airtight Games,M
17,1,1,6900000001,Activision,0.05,0,0,0,0.05,75,10,,,Digital Eclipse,E
7,10,0,0,Sony Computer Entertainment,0,0,0.05,0,0.05,,,,,,
7,8,1,6900000001,Sony Computer Entertainment,0.03,0.02,0,0.01,0.05,78,34,8.3,28,UGA,E
14,4,1,6949484300004,Midway Games,0.04,0.01,0,0,0.05,59,15,,,Blue Shift,E10+
11,11,1,6949484300004,WayForward Technologies,0.05,0,0,0.01,0.05,,,,,WayForward,E10+
17,6,3,8400000001,Idea Factory,0.04,0,0,0.01,0.05,57,14,7.8,12,Idea Factory,T
9,6,1,6900000001,Taito,0.04,0.01,0,0,0.05,76,12,8.3,8,Taito Corporation,E
14,4,1,6900000001,Electronic Arts,0.04,0.01,0,0,0.05,74,21,8.1,9,EA Canada,E
15,9,1,6900000001,Kalypso Media,0,0.04,0,0.01,0.05,57,4,5.5,30,Kalypso,E
4,1,0,0,Sega,0,0,0.05,0,0.05,,,,,,
17,3,1,6900000001,Destineer,0.05,0,0,0,0.05,41,9,,,Empire Oxford,E
20,5,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
13,10,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
4,9,1,6900000001,Ubisoft,0.05,0,0,0,0.05,,,,,Ubisoft,E
22,6,0,0,Square Enix,0,0,0.05,0,0.05,,,,,,
20,6,1,6900000001,Ubisoft,0.04,0.01,0,0,0.05,51,6,8,7,Imagineer,E
6,2,1,6949484300004,Milestone S.r.l.,0,0.02,0.03,0,0.05,,,,,Milestone S.r.l,E10+
22,6,0,0,Nippon Ichi Software,0.01,0.01,0.03,0.01,0.05,,,,,,
22,6,0,0,D3Publisher,0,0,0.05,0,0.05,,,,,,
14,5,0,0,Infogrames,0.04,0.01,0,0,0.05,,,,,,
8,11,0,0,Pack-In-Video,0,0,0.05,0,0.05,,,,,,
1,1,3,8400000001,Midway Games,0.03,0.02,0,0,0.05,,,,,Broadsword Interactive,T
7,7,0,0,Midas Interactive Entertainment,0,0,0.05,0,0.05,,,,,,
4,5,1,6900000001,Rising Star Games,0.04,0.01,0,0,0.05,,,,,Rising Star Games,E
7,5,1,6900000001,LSP Games,0.03,0.02,0,0.01,0.05,,,,,Asobo Studio,E
1,7,0,0,Sega,0,0,0.05,0,0.05,,,,,,
1,4,0,0,Ubisoft,0,0.05,0,0.01,0.05,,,,,,
15,9,3,8400000001,Ubisoft,0,0.04,0,0.01,0.05,60,13,7.1,114,1C: Maddox Games,T
22,12,0,0,Tecmo Koei,0,0,0.05,0,0.05,,,,,,
14,4,1,6900000001,Midway Games,0.04,0.01,0,0,0.05,71,14,6.6,8,Midway,E
1,1,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
7,4,1,6900000001,Unknown,0.03,0.02,0,0.01,0.05,,,,,Fresh 3D,E
11,3,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
13,2,0,0,Electronic Arts,0.03,0.02,0,0,0.05,,,,,,
4,6,1,6900000001,Graffiti,0.05,0,0,0,0.05,58,24,7.5,20,Studio Archcraft,E
17,5,3,8400000001,Konami Digital Entertainment,0.05,0,0,0,0.05,68,34,7.3,9,Backbone Entertainment,T
14,4,1,6900000001,Activision,0.04,0.01,0,0,0.05,80,23,8.8,9,Shaba Games,E
10,5,1,6949484300004,Deep Silver,0.04,0,0,0.01,0.05,52,64,3.5,282,Inti Creates,E10+
4,1,1,6900000001,O-Games,0.03,0.01,0,0,0.05,,,,,O-Games,E
8,6,0,0,Epoch,0,0,0.05,0,0.05,,,,,,
7,3,3,8400000001,Namco Bandai Games,0.03,0.02,0,0.01,0.05,66,26,7.2,6,Grasshopper Manufacture,T
10,4,0,0,Tecmo Koei,0,0,0.05,0,0.05,43,9,7.8,110,Team Ninja,
9,5,1,6900000001,Unknown,0.04,0.01,0,0,0.05,81,34,8.3,10,Game Freak,E
4,3,0,0,Takara Tomy,0,0,0.05,0,0.05,,,,,,
4,3,0,0,Hudson Soft,0,0,0.05,0,0.05,,,,,,
13,10,0,0,SNK Playmore,0.03,0.02,0,0,0.05,,,,,,
4,3,1,6900000001,SouthPeak Games,0.05,0,0,0,0.05,59,12,,,Lexis Numerique,E
6,2,0,0,Tecmo Koei,0,0,0.05,0,0.05,,,,,,
4,1,1,6900000001,DreamCatcher Interactive,0.05,0,0,0,0.05,,,,,Dreamcatcher,E
15,8,3,8400000001,Electronic Arts,0,0.04,0,0.01,0.05,78,38,7.3,204,Electronic Arts,T
4,6,0,0,ASCII Media Works,0,0,0.05,0,0.05,,,,,,
13,5,0,0,Gremlin Interactive Ltd,0.03,0.02,0,0,0.05,,,,,,
11,3,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
1,3,1,6900000001,Nordcurrent,0.05,0,0,0,0.05,57,4,,,RED Entertainment,E
14,3,3,8400000001,Konami Digital Entertainment,0.04,0.01,0,0,0.05,61,15,,,Krome Studios,T
13,4,0,0,Namco Bandai Games,0.03,0.02,0,0,0.05,,,,,,
21,5,0,0,Sega,0,0,0.05,0,0.05,,,,,,
6,8,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
10,6,0,0,Nordic Games,0.04,0,0,0.01,0.05,,,,,,
4,7,1,6900000001,Foreign Media Games,0,0.05,0,0.01,0.05,,,,,Most Wanted Entertainment,E
1,7,0,0,Mindscape,0,0.05,0,0,0.05,,,,,,
4,1,1,6900000001,Arc System Works,0.05,0,0,0,0.05,,,,,Arc System Works,E
15,12,3,8400000001,1C Company,0.01,0.03,0,0.01,0.05,77,21,8.2,93,"THQ, 1C, 1C Company",T
17,6,0,0,Atlus,0,0,0.05,0,0.05,,,,,,
14,5,0,0,Ubisoft,0.04,0.01,0,0,0.05,,,,,,
4,6,1,6900000001,Nippon Ichi Software,0.05,0,0,0,0.05,67,24,6.8,12,Nippon Ichi Software,E
7,6,0,0,Rising Star Games,0,0,0.05,0,0.05,,,,,,
14,11,3,8400000001,Ubisoft,0.04,0.01,0,0,0.05,75,17,,,Ubisoft Montreal,T
1,4,1,6900000001,SouthPeak Games,0.05,0,0,0,0.05,,,,,Just For Fun,E
8,1,0,0,Coconuts Japan,0,0,0.05,0,0.05,,,,,,
4,11,1,6900000001,Ubisoft,0.05,0,0,0,0.05,,,,,Ubisoft,E
7,6,0,0,Arika,0.03,0.02,0,0.01,0.05,,,,,,
18,3,2,7700000001,Deep Silver,0.02,0.03,0,0,0.05,67,10,4.9,18,Techland,M
19,5,1,6949484300004,Namco Bandai Games,0.03,0.01,0,0,0.05,58,9,6.5,16,"Namco Bandai Games, Monkey Bar Games",E10+
4,9,1,6900000001,Activision,0.05,0,0,0,0.05,,,,,Activision,E
4,1,0,0,Tivola,0,0.04,0,0.01,0.05,,,,,,
20,4,1,6900000001,Sega,0.01,0,0.03,0,0.05,58,20,6,5,Amusement Vision,E
10,4,0,0,Bigben Interactive,0,0.05,0,0.01,0.05,,,,,,
5,4,1,6900000001,Electronic Arts,0.04,0.01,0,0,0.05,72,27,8.2,10,EA Canada,E
17,10,0,0,Capcom,0,0,0.05,0,0.05,,,,,,
1,8,1,6949484300004,Atari,0.05,0,0,0,0.05,,,,,WayForward,E10+
15,2,1,6900000001,Codemasters,0,0.05,0,0,0.05,61,13,3.6,63,Codemasters,E
27,1,0,0,Sega,0,0,0.05,0,0.05,,,,,,
22,3,0,0,Marvel Entertainment,0,0,0.05,0,0.05,,,,,,
20,5,1,6900000001,Ubisoft,0.04,0.01,0,0,0.05,46,10,,,Ubisoft,E
4,3,1,6949484300004,Playlogic Game Factory,0.05,0,0,0,0.05,58,7,6,5,Engine Software,E10+
7,3,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
5,9,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
15,3,2,7700000001,Bethesda Softworks,0.03,0.01,0,0,0.05,61,21,6.6,127,InXile Entertainment,M
7,2,3,8400000001,Evolved Games,0.03,0.02,0,0.01,0.05,54,4,,,Argonaut Games,T
4,9,1,6900000001,DreamCatcher Interactive,0.05,0,0,0,0.05,,,,,Dreamcatcher,E
6,1,0,0,Sony Computer Entertainment,0,0.04,0,0.01,0.05,,,,,,
7,4,0,0,Konami Digital Entertainment,0,0,0.05,0,0.05,,,,,,
17,3,0,0,Tecmo Koei,0,0,0.05,0,0.05,,,,,,
1,1,1,6900000001,Majesco Entertainment,0.05,0,0,0,0.05,46,16,,,NanaOn-Sha,E
4,9,1,6900000001,Eidos Interactive,0.05,0,0,0,0.05,,,,,"Eidos Interactive, Tantalus Interactive",E
14,3,3,8400000001,Sega,0.04,0.01,0,0,0.05,79,43,8.3,12,From Software,T
7,3,1,6949484300004,JoWood Productions,0.03,0.02,0,0.01,0.05,72,30,7.3,18,Neon Studios,E10+
4,5,0,0,Disney Interactive Studios,0.04,0.01,0,0,0.05,,,,,,
5,10,3,8400000001,Konami Digital Entertainment,0.05,0,0,0,0.05,49,11,6.3,12,Immersion Software & Graphics,T
20,5,1,6900000001,Gotham Games,0.04,0.01,0,0,0.05,70,4,8,5,Doki Denki,E
15,3,3,8400000001,Ubisoft,0,0.04,0,0.01,0.05,66,12,3.8,47,Ubisoft,T
1,7,1,6900000001,Popcorn Arcade,0.05,0,0,0,0.05,,,1.1,8,Data Design Interactive,E
14,6,2,7700000001,Avalon Interactive,0.04,0.01,0,0,0.05,66,33,5.5,23,Interplay,M
17,11,0,0,Kadokawa Shoten,0,0,0.05,0,0.05,,,,,,
14,2,1,6900000001,Codemasters,0.04,0.01,0,0,0.05,71,8,7.8,5,Codemasters,E
4,3,1,6900000001,Game Factory,0.05,0,0,0,0.05,,,,,Gorilla Systems,E
14,7,1,6900000001,505 Games,0.04,0.01,0,0,0.05,74,12,,,Taito Corporation,E
14,2,1,6900000001,Activision,0.04,0.01,0,0,0.05,69,16,,,Climax Group,E
6,3,3,8400000001,Activision,0.01,0.03,0,0.01,0.05,,,3.4,14,PlatinumGames,T
5,11,0,0,Focus Home Interactive,0.03,0.02,0,0,0.05,,,,,,
9,5,0,0,THQ,0.04,0.01,0,0,0.05,,,,,,
10,8,2,7700000001,Tripwire Interactive,0.03,0.01,0,0.01,0.05,76,39,8,57,Tripwire Interactive,M
20,1,0,0,Crave Entertainment,0.04,0.01,0,0,0.05,,,,,,
7,2,1,6900000001,Sony Computer Entertainment,0.03,0.02,0,0.01,0.05,70,14,4.4,5,Sega AM2,E
19,3,0,0,Little Orbit,0.03,0.02,0,0,0.05,,,,,,
1,11,1,6900000001,Blast! Entertainment Ltd,0,0.05,0,0,0.05,,,,,Blast! Entertainment Ltd,E
13,3,0,0,Swing! Entertainment,0.03,0.02,0,0,0.05,,,,,,
1,4,0,0,Atari,0.04,0.01,0,0,0.05,,,,,,
15,10,2,7700000001,Warner Bros. Interactive Entertainment,0.01,0.04,0,0,0.05,76,10,5.1,475,High Voltage Software,M
4,10,0,0,Hudson Soft,0,0,0.05,0,0.05,,,,,,
15,9,1,6900000001,Paradox Interactive,0,0.04,0,0.01,0.05,70,20,7.7,105,Colossal Order,E
7,11,3,8400000001,3DO,0.03,0.02,0,0.01,0.05,37,12,5.9,8,3DO,T
4,11,1,6900000001,Unknown,0.04,0.01,0,0,0.05,,,,,Navarre Corp,E
4,6,0,0,Enterbrain,0,0,0.05,0,0.05,,,,,,
22,11,0,0,Aqua Plus,0,0,0.05,0,0.05,,,,,,
18,3,3,8400000001,Tecmo Koei,0.03,0.02,0,0,0.05,48,6,7.1,8,Omega Force,T
17,10,3,8400000001,SouthPeak Games,0.05,0,0,0,0.05,50,6,6.5,4,Point of View,T
4,6,0,0,Sega,0,0,0.05,0,0.05,,,,,,
4,10,3,8400000001,D3Publisher,0.05,0,0,0,0.05,,,,,Natsume,T
4,4,1,6900000001,Take-Two Interactive,0.05,0,0,0,0.05,,,,,Blue Castle Games,E
5,6,2,7700000001,Deep Silver,0.03,0.02,0,0,0.05,51,11,4.1,42,Deep Silver,M
4,3,0,0,Sega,0.05,0,0,0,0.05,,,,,,
15,6,3,8400000001,DTP Entertainment,0,0.04,0,0.01,0.05,61,17,6.8,51,Deck 13,T
15,8,2,7700000001,Codemasters,0.02,0.03,0,0.01,0.05,76,29,4.9,539,Codemasters,M
4,4,1,6900000001,505 Games,0.04,0.01,0,0,0.05,,,,,Arc System Works,E
8,6,0,0,Kemco,0,0,0.05,0,0.05,,,,,,
15,1,4,69670000002,Warner Bros. Interactive Entertainment,0.05,0,0,0,0.05,,,,,Black Lantern Studios,EC
4,7,1,6900000001,Rising Star Games,0,0.04,0,0.01,0.05,,,,,Rising Star Games,E
18,6,2,7700000001,Deep Silver,0.04,0.01,0,0.01,0.05,77,13,7.1,56,InXile Entertainment,M
5,8,0,0,Rising Star Games,0,0.04,0,0.01,0.05,77,10,8.6,16,Cave,
17,11,0,0,Sony Computer Entertainment,0,0,0.05,0,0.05,,,,,,
4,7,0,0,Nintendo,0,0,0.05,0,0.05,,,,,,
5,8,2,7700000001,505 Games,0.05,0,0,0,0.05,33,4,6.6,15,"Buka Entertainment, Targem Games",M
9,4,0,0,Ignition Entertainment,0.04,0.01,0,0,0.05,,,,,,
9,6,1,6949484300004,Atari,0.04,0.01,0,0,0.05,68,34,8.2,6,WayForward,E10+
17,4,0,0,Tecmo Koei,0,0,0.05,0,0.05,,,,,,
4,9,1,6900000001,Ubisoft,0.05,0,0,0,0.05,,,,,Ubisoft,E
4,9,1,6900000001,Ertain,0.05,0,0,0,0.05,66,8,,,Sonic Powered,E
13,2,0,0,Ubisoft,0.03,0.02,0,0,0.05,,,,,,
10,11,0,0,Telltale Games,0.04,0,0,0.01,0.05,,,,,,
7,10,0,0,Capcom,0,0,0.05,0,0.05,,,,,,
19,3,0,0,Nordic Games,0.03,0.02,0,0,0.05,,,,,,
4,9,1,6900000001,Ubisoft,0.05,0,0,0,0.05,,,,,Ubisoft Porto Alegre,E
4,6,0,0,Sega,0,0,0.05,0,0.05,,,,,,
4,3,1,6900000001,Atlus,0.05,0,0,0,0.05,71,9,,,Noise Factory,E
4,11,0,0,SNK Playmore,0,0,0.05,0,0.05,,,,,,
17,1,0,0,Asgard,0,0,0.05,0,0.05,,,,,,
9,4,1,6900000001,Electronic Arts,0.04,0.01,0,0,0.05,82,4,7.9,9,Exient Entertainment,E
17,9,0,0,505 Games,0.05,0,0,0,0.05,,,,,,
7,2,1,6900000001,Avalon Interactive,0.03,0.02,0,0.01,0.05,69,18,,,SmartDog,E
7,11,0,0,Prototype,0,0,0.05,0,0.05,,,,,,
4,9,1,6900000001,Destineer,0.05,0,0,0,0.05,,,,,Legacy Interactive,E
20,1,1,6900000001,Electronic Arts,0.04,0.01,0,0,0.05,39,6,7.8,5,Neverland,E
15,8,2,7700000001,Take-Two Interactive,0,0.05,0,0,0.05,66,45,6.5,621,2K Marin,M
1,3,1,6900000001,Oxygen Interactive,0.05,0,0,0,0.05,53,10,,,Gameinvest,E
4,8,1,6900000001,Codemasters,0.03,0.01,0,0,0.05,75,23,7.8,8,Shin'en,E
4,4,0,0,Konami Digital Entertainment,0,0,0.05,0,0.05,,,,,,
4,6,1,6949484300004,Sting,0.05,0,0,0,0.05,60,16,7,8,Suzak,E10+
4,6,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
4,12,0,0,Ubisoft,0,0.05,0,0,0.05,,,,,,
17,8,3,8400000001,Ignition Entertainment,0.02,0,0.02,0.01,0.05,78,26,7.4,25,Terminal Reality,T
1,11,3,8400000001,Telltale Games,0.05,0,0,0,0.05,66,7,4.1,9,Iron Galaxy Studios,T
13,11,0,0,Pioneer LDC,0,0,0.05,0,0.05,,,,,,
14,9,3,8400000001,Phantagram,0.03,0.01,0.01,0,0.05,74,23,8.3,14,Genki,T
7,4,1,6900000001,Tecmo Koei,0.02,0.02,0,0.01,0.05,58,13,6.3,7,Cave,E
13,3,0,0,Infogrames,0.03,0.02,0,0,0.05,,,,,,
4,11,0,0,Activision,0.05,0,0,0,0.05,,,,,,
6,1,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
13,2,0,0,The Learning Company,0.03,0.02,0,0,0.05,,,,,,
13,8,0,0,TechnoSoft,0.03,0.02,0,0,0.05,,,,,,
24,8,2,7700000001,Sega,0,0,0.05,0,0.05,83,12,7.8,12,Smilebit,M
10,1,0,0,Aqua Plus,0,0,0.05,0,0.05,,,,,,
1,11,0,0,Atari,0.05,0,0,0,0.05,,,,,,
4,11,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
22,3,0,0,Aksys Games,0.01,0,0.04,0,0.05,,,,,,
17,5,1,6900000001,Activision,0.05,0,0,0,0.05,58,7,,,Amaze Entertainment,E
18,4,0,0,MLB.com,0.05,0,0,0.01,0.05,,,,,,
17,3,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
1,1,1,6900000001,Atari,0.05,0,0,0,0.05,26,14,2.8,11,Atomic Planet Entertainment,E
4,7,1,6900000001,Eidos Interactive,0.05,0,0,0,0.05,73,21,,,Game Sauce,E
4,3,3,8400000001,From Software,0.03,0,0.01,0,0.05,37,10,5.1,7,From Software,T
4,1,0,0,Nintendo,0,0,0.05,0,0.05,,,,,,
20,1,1,6900000001,TDK Mediactive,0.04,0.01,0,0,0.05,40,6,7.3,7,Mass Media,E
20,2,1,6900000001,Ubisoft,0.04,0.01,0,0,0.05,49,11,,,Ubisoft,E
13,2,0,0,Jaleco,0,0,0.05,0,0.05,,,,,,
4,1,1,6900000001,Ubisoft,0.05,0,0,0,0.05,,,,,Ubisoft,E
4,4,1,6900000001,Take-Two Interactive,0.05,0,0,0,0.05,51,8,,,Indie Built,E
4,3,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
12,4,0,0,Konami Digital Entertainment,0.05,0,0,0,0.05,,,,,,
11,3,0,0,Alchemist,0,0,0.05,0,0.05,,,,,,
22,6,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
20,11,3,8400000001,Codemasters,0.04,0.01,0,0,0.05,77,34,8.5,13,Free Radical Design,T
13,8,0,0,Sony Computer Entertainment,0.03,0.02,0,0,0.05,,,,,,
23,1,0,0,Sega,0,0,0.05,0,0.05,,,,,,
9,7,1,6900000001,Sega,0.04,0.01,0,0,0.05,84,14,,,Sonic Team,E
17,11,0,0,ASCII Media Works,0,0,0.05,0,0.05,,,,,,
7,3,0,0,Acquire,0,0,0.05,0,0.05,,,,,,
19,8,1,6949484300004,Activision,0,0.05,0,0,0.05,,,6.2,18,Behaviour Interactive,E10+
5,10,3,8400000001,PQube,0,0.02,0.02,0,0.05,68,13,,,Examu,T
20,10,3,8400000001,Konami Digital Entertainment,0,0,0.05,0,0.05,60,15,6.3,4,Konami,T
15,7,1,6900000001,PopCap Games,0.01,0.04,0,0.01,0.05,78,12,7.3,11,PopCap,E
7,10,0,0,Konami Digital Entertainment,0,0,0.05,0,0.05,,,,,,
4,2,1,6900000001,Valcon Games,0.05,0,0,0,0.05,,,,,Kuju Entertainment,E
4,2,1,6900000001,Codemasters,0.04,0,0,0,0.05,79,19,8.1,15,Firebrand Games,E
10,11,2,7700000001,PQube,0,0,0.05,0,0.05,81,17,8.3,29,5pb,M
4,7,1,6900000001,Rising Star Games,0.04,0,0,0,0.05,69,20,6.3,4,Prope,E
9,3,0,0,TDK Mediactive,0.04,0.01,0,0,0.05,,,,,,
7,8,0,0,Electronic Arts,0,0,0.05,0,0.05,,,,,,
6,1,3,8400000001,Gamecock,0.05,0,0,0,0.05,51,19,4.5,4,Wideload Games Inc.,T
14,3,3,8400000001,Acclaim Entertainment,0.04,0.01,0,0,0.05,64,37,6,4,Acclaim Studios Cheltenham,T
1,12,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
20,4,1,6900000001,Konami Digital Entertainment,0.04,0.01,0,0,0.05,62,6,,,KCEO,E
12,10,0,0,Hudson Soft,0.04,0.01,0,0,0.05,,,,,,
12,10,0,0,Imagineer,0.04,0.01,0,0,0.05,,,,,,
12,6,0,0,Titus,0.04,0.01,0,0,0.05,,,,,,
12,5,0,0,Infogrames,0.04,0.01,0,0,0.05,,,,,,
7,2,1,6900000001,Sega,0.02,0.01,0.01,0,0.05,81,42,8.8,17,Sumo Digital,E
12,5,0,0,Virgin Interactive,0.04,0.01,0,0,0.05,,,,,,
4,6,0,0,Unknown,0,0,0.05,0,0.05,,,,,,
4,7,1,6900000001,Rising Star Games,0,0.04,0,0.01,0.05,,,,,Rising Star Games,E
12,4,0,0,Ubisoft,0.04,0.01,0,0,0.05,,,,,,
4,1,0,0,Spike,0,0,0.05,0,0.05,,,,,,
6,4,0,0,Tecmo Koei,0,0,0.05,0,0.05,,,,,,
7,1,0,0,Irem Software Engineering,0,0,0.05,0,0.05,,,,,,
14,6,2,7700000001,Mindscape,0.04,0.01,0,0,0.05,71,31,8.2,6,Arkane Studios,M
17,1,0,0,Sony Computer Entertainment,0,0.04,0,0.01,0.05,,,,,,
8,4,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
4,11,0,0,O-Games,0.02,0.02,0,0,0.05,,,,,,
13,3,0,0,ASC Games,0.03,0.02,0,0,0.05,,,,,,
6,4,0,0,Tecmo Koei,0,0,0.05,0,0.05,,,,,,
6,2,0,0,Milestone S.r.l.,0,0.03,0.01,0.01,0.05,,,4.8,4,Milestone S.r.l,
4,3,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
9,3,1,6900000001,NewKidCo,0.04,0.01,0,0,0.05,,,9,21,Handheld Games,E
5,1,1,6949484300004,505 Games,0,0.05,0,0,0.05,77,6,6.7,6,Zoe Mode,E10+
22,6,0,0,Nippon Ichi Software,0,0,0.05,0,0.05,,,,,,
4,10,3,8400000001,Majesco Entertainment,0.05,0,0,0,0.05,60,25,5.8,9,Arc System Works,T
20,4,3,8400000001,THQ,0.04,0.01,0,0,0.05,68,16,4.5,4,Radical Entertainment,T
4,6,0,0,Electronic Arts,0.05,0,0,0,0.05,,,,,,
4,11,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
9,7,1,6900000001,Majesco Entertainment,0.04,0.01,0,0,0.05,70,8,,,Iridon Interactive AB,E
10,3,0,0,Capcom,0,0,0.05,0,0.05,,,,,,
4,2,0,0,Ubisoft,0.02,0.02,0,0,0.05,,,,,,
17,11,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
8,1,0,0,Vap,0,0,0.05,0,0.05,,,,,,
22,3,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
17,11,0,0,5pb,0,0,0.05,0,0.05,,,,,,
15,8,3,8400000001,LucasArts,0,0.04,0,0.01,0.05,78,34,8.7,279,LucasArts,T
1,2,1,6900000001,Nordic Games,0.03,0.01,0,0,0.05,,,,,Nordic Games Publishing,E
13,11,0,0,Psygnosis,0.03,0.02,0,0,0.05,,,,,,
9,7,1,6900000001,Activision,0.04,0.01,0,0,0.05,75,16,9.1,15,Mass Media,E
8,4,0,0,Misawa,0,0,0.05,0,0.05,,,,,,
7,11,0,0,Tecmo Koei,0,0,0.05,0,0.05,,,,,,
20,5,1,6949484300004,Global Star,0.04,0.01,0,0,0.05,58,6,,,High Voltage Software,E10+
15,11,0,0,Focus Home Interactive,0,0.05,0,0,0.05,,,,,,
17,4,1,6900000001,Natsume,0.05,0,0,0,0.05,,,,,Natsume,E
11,3,0,0,Level 5,0,0,0.05,0,0.05,,,,,,
5,2,0,0,Focus Home Interactive,0,0.04,0,0.01,0.05,46,7,7.6,5,Cyanide,
17,11,0,0,ASCII Media Works,0,0,0.05,0,0.05,,,,,,
9,3,1,6949484300004,Zoo Digital Publishing,0.04,0.01,0,0,0.05,73,6,,,Krome Studios,E10+
7,11,0,0,Konami Digital Entertainment,0,0,0.05,0,0.05,,,,,,
17,6,0,0,Spike,0,0,0.05,0,0.05,,,,,,
7,10,0,0,Sega,0,0,0.05,0,0.05,,,,,,
15,12,1,6949484300004,PopCap Games,0,0.04,0,0.01,0.05,87,41,8.9,891,PopCap,E10+
4,1,0,0,Konami Digital Entertainment,0,0,0.05,0,0.05,,,,,,
4,11,3,8400000001,Deep Silver,0.04,0.01,0,0,0.05,71,6,7.6,5,"10tacle Studios, Fusionsphere Systems",T
4,5,1,6900000001,Ignition Entertainment,0.05,0,0,0,0.05,44,4,,,Crave,E
7,5,3,8400000001,Midas Interactive Entertainment,0.02,0.02,0,0.01,0.05,65,14,7.8,4,Treasure,T
1,9,1,6900000001,505 Games,0.04,0,0,0,0.05,,,,,505 Games,E
15,9,0,0,Microsoft Game Studios,0,0.04,0,0.01,0.05,,,,,,
11,6,0,0,Square Enix,0,0,0.05,0,0.05,,,,,,
17,6,3,8400000001,Idea Factory,0.04,0,0.01,0,0.05,,,7.8,17,"Neverland, Idea Factory",T
17,7,1,6900000001,D3Publisher,0.04,0,0,0,0.05,74,19,7.8,6,Now Production,E
23,7,0,0,Sega,0,0,0.05,0,0.05,,,,,,
10,6,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
13,8,0,0,Namco Bandai Games,0,0,0.05,0,0.05,,,,,,
11,3,3,8400000001,Nintendo,0.02,0.01,0.01,0,0.05,64,56,5.1,219,"Next Level Games, Nintendo",T
20,3,2,7700000001,Kemco,0.04,0.01,0,0,0.05,65,21,,,Bits Studios,M
4,1,0,0,UFO Interactive,0.05,0,0,0,0.05,,,,,,
1,1,1,6900000001,Zoo Games,0.05,0,0,0,0.05,,,,,Zoo Games,E
7,9,0,0,Konami Digital Entertainment,0,0,0.05,0,0.05,,,,,,
